"species","latitude","longitude","date_obs","source"
"Rhinolophus ferrumequinum",49.05627,1.56339,2023-09-03,"gbif"
"Rhinolophus ferrumequinum",44.366017,1.988509,2023-09-27,"gbif"
"Rhinolophus ferrumequinum",45.688574,0.186977,2023-09-14,"gbif"
"Rhinolophus ferrumequinum",45.310415,3.338492,2023-09-20,"gbif"
"Rhinolophus ferrumequinum",43.789644,3.627195,2023-10-07,"gbif"
"Rhinolophus ferrumequinum",47.762811,7.036717,2023-10-14,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2023-10-12,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2023-10-12,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2023-10-12,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2023-10-12,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2023-10-12,"gbif"
"Rhinolophus ferrumequinum",42.76063,2.0848,2023-10-04,"gbif"
"Rhinolophus ferrumequinum",48.24492,-4.49196,2023-10-26,"gbif"
"Rhinolophus ferrumequinum",43.610092,7.03409,2023-10-28,"gbif"
"Rhinolophus ferrumequinum",46.762128,5.461281,2023-10-03,"gbif"
"Rhinolophus ferrumequinum",46.641939,5.558603,2023-10-03,"gbif"
"Rhinolophus ferrumequinum",44.076615,3.320897,2023-10-01,"gbif"
"Rhinolophus ferrumequinum",46.274954,-0.514153,2023-11-11,"gbif"
"Rhinolophus ferrumequinum",42.761535,2.134909,2023-11-03,"gbif"
"Rhinolophus ferrumequinum",43.989681,3.853191,2023-12-26,"gbif"
"Rhinolophus ferrumequinum",43.761202,6.954928,2023-12-03,"gbif"
"Rhinolophus ferrumequinum",43.832813,3.566292,2023-12-03,"gbif"
"Rhinolophus ferrumequinum",50.007751,4.729047,2023-12-30,"gbif"
"Rhinolophus ferrumequinum",43.626564,3.477634,2022-01-14,"gbif"
"Rhinolophus ferrumequinum",43.716399,3.524906,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",44.573574,4.376923,2022-01-16,"gbif"
"Rhinolophus ferrumequinum",44.523516,4.310675,2022-01-16,"gbif"
"Rhinolophus ferrumequinum",43.428488,2.98803,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",49.29495,-0.09331,2022-01-05,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-16,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",44.65322,2.55856,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",44.38187,2.30963,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",44.4726,2.43425,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",44.65365,2.68469,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.38187,2.30963,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",44.65365,2.68469,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.65322,2.55856,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",43.75259,3.55863,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",44.74325,2.55786,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.74325,2.55786,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.74325,2.55786,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",43.75259,3.55863,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",44.35097,0.30228,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",43.55487,5.04148,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",43.55487,5.04148,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",43.55487,5.04148,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",43.71497,5.91603,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",44.74325,2.55786,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",44.74325,2.55786,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",44.74325,2.55786,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",44.65322,2.55856,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",44.38187,2.30963,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",44.38187,2.30963,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",43.01532,0.97753,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",42.92764,1.103,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",44.64618,1.6758,2022-01-04,"gbif"
"Rhinolophus ferrumequinum",44.4726,2.43425,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",44.10616,1.68837,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",43.11152,1.34256,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",43.30204,2.32256,2022-01-05,"gbif"
"Rhinolophus ferrumequinum",44.10758,1.81327,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",43.07881,-0.12954,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",42.58429,2.69586,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.10616,1.68837,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",44.46888,1.93141,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",42.84526,1.5946,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",42.92764,1.103,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",43.11152,1.34256,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",42.49398,2.57486,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",43.01964,1.22259,2022-01-27,"gbif"
"Rhinolophus ferrumequinum",44.10616,1.68837,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",43.0216,1.34513,2022-01-02,"gbif"
"Rhinolophus ferrumequinum",44.10616,1.68837,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",42.84818,1.83898,2022-01-31,"gbif"
"Rhinolophus ferrumequinum",43.392,2.3215,2022-01-05,"gbif"
"Rhinolophus ferrumequinum",44.38187,2.30963,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",42.84818,1.83898,2022-01-31,"gbif"
"Rhinolophus ferrumequinum",42.76161,2.20682,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",42.58263,2.33091,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",44.38187,2.30963,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",44.11,3.93692,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",43.84102,3.80817,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",49.04101,5.39389,2022-01-08,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",49.1,6.62988,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",48.2392,4.95325,2022-01-16,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",48.32177,5.36117,2022-01-16,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-07,"gbif"
"Rhinolophus ferrumequinum",48.45815,6.9917,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",49.28759,6.36795,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",49.18981,6.63618,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",47.83349,6.81093,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",49.12807,5.53498,2022-01-08,"gbif"
"Rhinolophus ferrumequinum",49.12807,5.53498,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",49.2234,5.26502,2022-01-08,"gbif"
"Rhinolophus ferrumequinum",48.43434,3.47318,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",49.13088,5.39804,2022-01-07,"gbif"
"Rhinolophus ferrumequinum",47.87204,5.34118,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",49.28368,6.50524,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",49.77157,4.73421,2022-01-08,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-08,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",49.2234,5.26502,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-08,"gbif"
"Rhinolophus ferrumequinum",48.1419,5.35313,2022-01-16,"gbif"
"Rhinolophus ferrumequinum",49.21793,5.53939,2022-01-08,"gbif"
"Rhinolophus ferrumequinum",49.19778,6.3621,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",49.2234,5.26502,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",49.67749,5.00805,2022-01-07,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",48.1419,5.35313,2022-01-16,"gbif"
"Rhinolophus ferrumequinum",47.77934,5.47069,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",48.58876,5.50887,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",49.58986,4.86634,2022-01-07,"gbif"
"Rhinolophus ferrumequinum",49.12807,5.53498,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-08,"gbif"
"Rhinolophus ferrumequinum",49.18981,6.63618,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",49.13353,5.26109,2022-01-08,"gbif"
"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-08,"gbif"
"Rhinolophus ferrumequinum",48.45815,6.9917,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",48.59663,5.10223,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",49.13088,5.39804,2022-01-07,"gbif"
"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-08,"gbif"
"Rhinolophus ferrumequinum",45.03688,-0.87469,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",46.78956,0.57442,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",46.78956,0.57442,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",46.87671,0.43915,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",46.78956,0.57442,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",46.87372,0.30792,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",46.60375,0.32128,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",46.78956,0.57442,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",46.60956,0.58245,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",47.04722,0.03566,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",46.78956,0.57442,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",46.78373,0.31239,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",46.87671,0.43915,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",47.04377,-0.09596,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",46.96055,0.17201,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",46.87372,0.30792,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",46.60375,0.32128,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",46.87372,0.30792,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",46.78059,0.1814,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",46.87372,0.30792,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",46.60375,0.32128,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",47.04377,-0.09596,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",46.69956,0.57844,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",46.23046,-0.17984,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",46.23046,-0.17984,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",46.40283,-0.45043,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",46.23046,-0.17984,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",45.49925,-0.52242,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.76913,-0.53964,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.77964,-0.47733,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.67507,-0.6622,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.58921,-0.52814,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.69732,-0.21957,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.96344,-0.36179,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.60413,-0.0155,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",45.60062,-0.14368,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",45.76913,-0.53964,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.6897,-0.47177,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",46.23046,-0.17984,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",44.78728,-0.22472,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.87348,-0.3564,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",46.94256,-0.48489,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",45.2211,-0.75994,2022-01-05,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.94492,-0.68016,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",43.31531,-1.12903,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",45.61071,0.24092,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",46.23046,-0.17984,2022-01-21,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.75636,-0.92517,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.2211,-0.75994,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",45.61071,0.24092,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.61071,0.24092,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.31527,-0.63853,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",45.60062,-0.14368,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",45.8463,-0.93158,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.6897,-0.47177,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.76913,-0.53964,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.66642,-0.91879,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.24755,0.13134,2022-01-24,"gbif"
"Rhinolophus ferrumequinum",44.96344,-0.36179,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.94065,-0.80909,2022-01-27,"gbif"
"Rhinolophus ferrumequinum",44.87348,-0.3564,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.77964,-0.47733,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.88431,0.02318,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.78353,-0.35103,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.76076,-0.79668,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.24755,0.13134,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",45.6075,0.1127,2022-01-10,"gbif"
"Rhinolophus ferrumequinum",45.61071,0.24092,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",45.61379,0.36915,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",45.24755,0.13134,2022-01-24,"gbif"
"Rhinolophus ferrumequinum",44.69732,-0.21957,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.77964,-0.47733,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.60062,-0.14368,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",44.86958,-0.4829,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.6075,0.1127,2022-01-12,"gbif"
"Rhinolophus ferrumequinum",45.41323,-0.389,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.93624,-0.938,2022-01-13,"gbif"
"Rhinolophus ferrumequinum",45.31527,-0.63853,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",45.66642,-0.91879,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.69732,-0.21957,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.87348,-0.3564,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.76913,-0.53964,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",43.14475,-0.87085,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.41323,-0.389,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.79088,-0.09839,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.96745,0.09382,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",46.85261,-0.4791,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",45.2211,-0.75994,2022-01-14,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.70379,0.36487,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-27,"gbif"
"Rhinolophus ferrumequinum",45.66642,-0.91879,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.6075,0.1127,2022-01-12,"gbif"
"Rhinolophus ferrumequinum",46.86384,-0.08566,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",45.61071,0.24092,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",46.40283,-0.45043,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",46.49279,-0.45613,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",45.04948,-0.4941,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.85071,-0.80287,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",43.126,-1.36145,2022-01-17,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",43.29539,-1.62098,2022-01-17,"gbif"
"Rhinolophus ferrumequinum",45.97378,0.35194,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",44.78728,-0.22472,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.04948,-0.4941,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.85071,-0.80287,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",45.96745,0.09382,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",45.6075,0.1127,2022-01-10,"gbif"
"Rhinolophus ferrumequinum",45.67507,-0.6622,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",46.48878,-0.58637,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",44.77964,-0.47733,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.87348,-0.3564,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.49925,-0.52242,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.87348,-0.3564,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",46.23046,-0.17984,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",44.70092,-0.09344,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.24755,0.13134,2022-01-24,"gbif"
"Rhinolophus ferrumequinum",45.67507,-0.6622,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.60413,-0.0155,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.87348,-0.3564,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.94492,-0.68016,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",45.49925,-0.52242,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.41323,-0.389,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.77309,-0.41108,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",45.41323,-0.389,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.85071,-0.80287,2022-01-25,"gbif"
"Rhinolophus ferrumequinum",45.67507,-0.6622,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.85909,-0.54541,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",47.03641,-0.35914,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",45.76913,-0.53964,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.67507,-0.6622,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.60062,-0.14368,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",45.6075,0.1127,2022-01-12,"gbif"
"Rhinolophus ferrumequinum",45.60413,-0.0155,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.61071,0.24092,2022-01-09,"gbif"
"Rhinolophus ferrumequinum",44.69732,-0.21957,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.24755,0.13134,2022-01-24,"gbif"
"Rhinolophus ferrumequinum",44.79088,-0.09839,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.76913,-0.53964,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.67507,-0.6622,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",43.13565,-1.11619,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.6075,0.1127,2022-01-10,"gbif"
"Rhinolophus ferrumequinum",45.76913,-0.53964,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.76913,-0.53964,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.79088,-0.09839,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.8463,-0.93158,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.6075,0.1127,2022-01-12,"gbif"
"Rhinolophus ferrumequinum",45.31527,-0.63853,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",46.40283,-0.45043,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",44.88085,-0.10336,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.79088,-0.09839,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",46.93432,-0.74752,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",45.58921,-0.52814,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.13537,-0.62682,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.61071,0.24092,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",44.69732,-0.21957,2022-01-27,"gbif"
"Rhinolophus ferrumequinum",45.61071,0.24092,2022-01-06,"gbif"
"Rhinolophus ferrumequinum",44.88085,-0.10336,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.78728,-0.22472,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.04948,-0.4941,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.85071,-0.80287,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.94492,-0.68016,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",46.06068,0.21833,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",45.76502,-0.66817,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",45.49925,-0.52242,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.49925,-0.52242,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.78728,-0.22472,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.69358,-0.34568,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",44.88431,0.02318,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.49925,-0.52242,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.41323,-0.389,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.69732,-0.21957,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.58921,-0.52814,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",45.43948,0.63335,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",45.3569,1.02016,2022-01-27,"gbif"
"Rhinolophus ferrumequinum",44.54684,1.04857,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",45.44211,0.76121,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",45.3438,0.38191,2022-01-31,"gbif"
"Rhinolophus ferrumequinum",45.34948,0.63718,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",44.54454,0.92272,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",45.43379,0.37767,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",45.44211,0.76121,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",45.34948,0.63718,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",44.35097,0.30228,2022-01-21,"gbif"
